dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,tree,7,3,covariate_shift,r1_all_mutable,safe_router,0.04,0.96,3.258006058332413,1.415927850682954,6.0,1.1717155525412466,3.7843661203209638,-198.79890130807922,0.44,0.015992420013062655,0.46,0.28
adult,tree,7,3,covariate_shift,r1_all_mutable,utility_router,0.8,0.0,5.365411230767769,1.9386952487410318,9.28,1.5787356464352045,206.06622157773305,3.4829541493328713,0.24,8.873999118804931e-05,0.25,0.0
adult,tree,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,0.8,0.0,5.365411230767769,1.9386952487410318,9.28,1.5787356464352045,206.06622157773305,3.4829541493328713,0.24,8.873999118804931e-05,0.25,0.0
adult,tree,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,0.8,0.0,5.365411230767769,1.9386952487410318,9.28,1.5787356464352045,206.06622157773305,3.4829541493328713,0.24,8.873999118804931e-05,0.25,0.0
adult,tree,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,0.8,0.0,5.365411230767769,1.9386952487410318,9.28,1.5787356464352045,206.06622157773305,3.4829541493328713,0.24,8.873999118804931e-05,0.25,0.0
adult,tree,7,3,covariate_shift,r1_immutable_only,fixed_blend,0.8,0.0,4.827573175533869,1.8245543521422933,8.36,1.7217082123043026,205.50382940737953,3.145747388458012,0.24,0.00010312001220881939,0.25,0.0
adult,tree,7,3,covariate_shift,r1_immutable_only,fixed_blend_no_repair,0.8,0.0,4.827573175533869,1.8245543521422933,8.36,1.7217082123043026,205.50382940737953,3.145747388458012,0.24,1.730799674987793e-05,0.25,0.0
adult,tree,7,3,covariate_shift,r1_immutable_only,knn_mean_k5,1.0,0.0,7.425880612466386,2.094786474658088,16.72,1.627669986683008,8.506031110468838,-193.85205090845267,,9.320024400949478e-07,0.0,0.0
adult,tree,7,3,covariate_shift,r1_immutable_only,learned_alpha,0.56,0.0,1.412952487784801,0.6423083655908028,8.36,2.1013890938598836,442.1461608518637,239.78807883294226,0.52,0.0001900119986385107,0.8518073023600427,0.0
adult,tree,7,3,covariate_shift,r1_immutable_only,learned_router,0.72,0.0,3.461577255543958,1.3988172234828082,6.16,1.876185367107234,284.05100506061007,81.69292304168853,0.4,6.87440112233162e-05,0.46,0.28
adult,tree,7,3,covariate_shift,r1_immutable_only,learned_router_no_geometry,0.72,0.0,3.742996157841152,1.4841671307368531,6.56,1.8691791907930893,284.3513730364601,81.9932910175386,0.4,7.454002276062966e-05,0.43,0.24
adult,tree,7,3,covariate_shift,r1_immutable_only,learned_router_no_shift,0.68,0.0,3.276872082049,1.3394227450135439,5.88,1.9014600591170285,323.85609109091655,121.49800907199504,0.4,6.556801032274962e-05,0.49,0.32
adult,tree,7,3,covariate_shift,r1_immutable_only,nn_positive_train,1.0,0.0,6.261234944835598,2.392742188868658,8.12,1.686163293575355,6.920159438871901,-195.4379225800496,,9.679980576038362e-07,0.0,0.0
adult,tree,7,3,covariate_shift,r1_immutable_only,projection_only,0.04,0.0,0.5265878676286829,0.4874048952008712,1.12,2.231710745477092,960.9173444794502,758.5592624605287,0.24,5.65601047128439e-06,1.0,1.0
adult,tree,7,3,covariate_shift,r1_immutable_only,rule_router,0.04,0.0,0.5265878676286829,0.4874048952008712,1.12,2.231710745477092,960.9173444794502,758.5592624605287,0.24,5.65601047128439e-06,1.0,1.0
adult,tree,7,3,covariate_shift,r1_immutable_only,safe_router,0.04,0.96,3.1011903483984877,1.3650068987584112,6.0,1.0916332415565353,3.654160861579066,-198.70392115734245,0.44,0.009904764001257718,0.46,0.28
