dataset,seed,depth,setting,constraint,method,subgroup,valid,abstained,cost_l1,regret,route_accuracy
bank,7,3,in_domain,r2_realistic,learned_router_no_geometry,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router_no_geometry,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router_no_shift,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,learned_router_no_shift,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,nn_positive_train,divorced,1.0,0.0,5.808740182942097,4.4239522251379855,
bank,7,3,in_domain,r2_realistic,nn_positive_train,married,1.0,0.0,6.297401943340053,4.8478423551460335,
bank,7,3,in_domain,r2_realistic,nn_positive_train,single,1.0,0.0,5.98215837828497,5.079080728863228,
bank,7,3,in_domain,r2_realistic,projection_only,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,projection_only,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,projection_only,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,rule_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,rule_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,rule_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,safe_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,safe_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,safe_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_guarded,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_guarded,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_guarded,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_no_geometry,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_no_geometry,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_no_shift,married,1.0,0.0,1.6659846644421392,0.0,1.0
bank,7,3,in_domain,r2_realistic,utility_router_no_shift,single,1.0,0.0,1.1130781306496138,0.0,1.0
bank,7,3,subgroup_shift,r1_all_mutable,fixed_blend,divorced,0.8,0.0,5.887950688825777,2.461563714478376,0.5
bank,7,3,subgroup_shift,r1_all_mutable,fixed_blend_no_repair,divorced,0.8,0.0,5.887950688825777,2.461563714478376,0.5
bank,7,3,subgroup_shift,r1_all_mutable,knn_mean_k5,divorced,1.0,0.0,8.265446518028412,-194.73599172784574,
bank,7,3,subgroup_shift,r1_all_mutable,learned_alpha,divorced,0.3,0.0,1.9732613042329714,498.541152487567,0.3
bank,7,3,subgroup_shift,r1_all_mutable,learned_router,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,subgroup_shift,r1_all_mutable,learned_router_no_geometry,divorced,0.4,0.0,3.0416721186066136,399.4097277371397,0.4
bank,7,3,subgroup_shift,r1_all_mutable,learned_router_no_shift,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,subgroup_shift,r1_all_mutable,nn_positive_train,divorced,1.0,0.0,7.713993386942903,-195.75547173334795,
bank,7,3,subgroup_shift,r1_all_mutable,projection_only,divorced,0.2,0.0,0.4098225944743995,596.5909042033024,0.4
bank,7,3,subgroup_shift,r1_all_mutable,rule_router,divorced,0.2,0.0,0.4098225944743995,596.5909042033024,0.4
bank,7,3,subgroup_shift,r1_all_mutable,safe_router,divorced,0.7,0.3,4.544815989209037,-197.7856251788566,0.9
bank,7,3,subgroup_shift,r1_all_mutable,utility_router,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,subgroup_shift,r1_all_mutable,utility_router_guarded,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,subgroup_shift,r1_all_mutable,utility_router_no_geometry,divorced,0.7,0.0,5.003650508938481,101.52309785024595,0.5
bank,7,3,subgroup_shift,r1_all_mutable,utility_router_no_shift,divorced,0.8,0.0,5.246103403881398,1.7774102098071694,0.7
bank,7,3,subgroup_shift,r2_realistic,fixed_blend,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.573405097498053,4.2158792602306185,
bank,7,3,subgroup_shift,r2_realistic,learned_alpha,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,learned_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,nn_positive_train,divorced,1.0,0.0,5.808740182942097,4.4239522251379855,
bank,7,3,subgroup_shift,r2_realistic,projection_only,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,rule_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,safe_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,utility_router,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,utility_router_guarded,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,7,3,subgroup_shift,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,1.6098225944743993,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,fixed_blend,divorced,1.0,0.0,6.515012628558504,6.444932928523131,0.0
bank,13,3,covariate_shift,r1_all_mutable,fixed_blend,married,1.0,0.0,6.09659597289033,6.0135398180576995,0.0
bank,13,3,covariate_shift,r1_all_mutable,fixed_blend,single,1.0,0.0,6.184484309625114,6.098013808270471,0.0
bank,13,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,divorced,1.0,0.0,6.515012628558504,6.444932928523131,0.0
bank,13,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,married,1.0,0.0,6.09659597289033,6.0135398180576995,0.0
bank,13,3,covariate_shift,r1_all_mutable,fixed_blend_no_repair,single,1.0,0.0,6.184484309625114,6.098013808270471,0.0
bank,13,3,covariate_shift,r1_all_mutable,knn_mean_k5,divorced,1.0,0.0,8.189312201530708,8.437081537224545,
bank,13,3,covariate_shift,r1_all_mutable,knn_mean_k5,married,1.0,0.0,8.357514727885892,8.69310369397555,
bank,13,3,covariate_shift,r1_all_mutable,knn_mean_k5,single,1.0,0.0,8.90728799706861,9.253990674357205,
bank,13,3,covariate_shift,r1_all_mutable,learned_alpha,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,learned_alpha,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,learned_alpha,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,learned_router,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,learned_router,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,learned_router,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,married,1.0,0.0,0.974230609982841,0.5093640603760403,0.7222222222222222
bank,13,3,covariate_shift,r1_all_mutable,learned_router_no_geometry,single,1.0,0.0,1.0191510140108593,0.5601587453342559,0.7727272727272727
bank,13,3,covariate_shift,r1_all_mutable,learned_router_no_shift,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,learned_router_no_shift,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,learned_router_no_shift,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,nn_positive_train,divorced,1.0,0.0,8.520016838078005,8.430410775512115,
bank,13,3,covariate_shift,r1_all_mutable,nn_positive_train,married,1.0,0.0,7.9621279638537725,7.86145696935796,
bank,13,3,covariate_shift,r1_all_mutable,nn_positive_train,single,1.0,0.0,8.079312412833486,7.979330952420065,
bank,13,3,covariate_shift,r1_all_mutable,projection_only,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,projection_only,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,projection_only,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,rule_router,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,rule_router,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,rule_router,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,safe_router,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,safe_router,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,safe_router,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,utility_router,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,utility_router,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,utility_router,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,utility_router_guarded,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,utility_router_guarded,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,utility_router_guarded,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,married,1.0,0.0,2.433036268801171,2.056082102457035,0.5833333333333334
bank,13,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,single,1.0,0.0,2.877550680784574,2.5213978130492847,0.5909090909090909
bank,13,3,covariate_shift,r1_all_mutable,utility_router_no_shift,divorced,1.0,0.0,0.5,0.0,1.0
bank,13,3,covariate_shift,r1_all_mutable,utility_router_no_shift,married,1.0,0.0,0.5,0.0,0.8333333333333334
bank,13,3,covariate_shift,r1_all_mutable,utility_router_no_shift,single,1.0,0.0,0.5,0.0,0.9090909090909091
bank,13,3,covariate_shift,r2_realistic,fixed_blend,divorced,1.0,0.0,2.13149114280266,0.2958177362532389,0.0
bank,13,3,covariate_shift,r2_realistic,fixed_blend,married,1.0,0.0,2.165493512836169,0.34165703481703846,0.0
bank,13,3,covariate_shift,r2_realistic,fixed_blend,single,1.0,0.0,2.171667201503254,0.3411530984420766,0.0
bank,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,divorced,1.0,0.0,2.13149114280266,0.2958177362532389,0.0
bank,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,married,1.0,0.0,2.165493512836169,0.34165703481703846,0.0
bank,13,3,covariate_shift,r2_realistic,fixed_blend_no_repair,single,1.0,0.0,2.171667201503254,0.3411530984420766,0.0
bank,13,3,covariate_shift,r2_realistic,knn_mean_k5,divorced,1.0,0.0,5.120532280416276,3.2924272599283575,
bank,13,3,covariate_shift,r2_realistic,knn_mean_k5,married,1.0,0.0,6.341013838539637,4.570650743746032,
bank,13,3,covariate_shift,r2_realistic,knn_mean_k5,single,1.0,0.0,6.597135499123743,4.816219755419136,
bank,13,3,covariate_shift,r2_realistic,learned_alpha,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_alpha,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_alpha,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,married,1.0,0.0,2.0364637570813873,0.06524902915282199,0.8333333333333334
bank,13,3,covariate_shift,r2_realistic,learned_router_no_geometry,single,1.0,0.0,2.0084127101497242,0.02194027632399321,0.9090909090909091
bank,13,3,covariate_shift,r2_realistic,learned_router_no_shift,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router_no_shift,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,learned_router_no_shift,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,nn_positive_train,divorced,1.0,0.0,5.981578094693266,4.1967559552718114,
bank,13,3,covariate_shift,r2_realistic,nn_positive_train,married,1.0,0.0,6.710490683917246,4.945103257944482,
bank,13,3,covariate_shift,r2_realistic,nn_positive_train,single,1.0,0.0,6.625762924123447,4.844075963899531,
bank,13,3,covariate_shift,r2_realistic,projection_only,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,projection_only,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,projection_only,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,rule_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,rule_router,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,rule_router,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,safe_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,safe_router,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,safe_router,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_guarded,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_guarded,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_guarded,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,married,1.0,0.0,2.082827197840329,0.1539852622089236,0.5833333333333334
bank,13,3,covariate_shift,r2_realistic,utility_router_no_geometry,single,1.0,0.0,2.094118516777218,0.16658146870018753,0.5909090909090909
bank,13,3,covariate_shift,r2_realistic,utility_router_no_shift,divorced,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_no_shift,married,1.0,0.0,2.0,0.0,1.0
bank,13,3,covariate_shift,r2_realistic,utility_router_no_shift,single,1.0,0.0,2.0,0.0,1.0
bank,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend,divorced,1.0,0.0,6.127101705107821,5.70057103683391,0.0
bank,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend,married,0.875,0.0,7.318233024880486,6.200387918471118,0.05
bank,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend,single,1.0,0.0,7.0726986328975565,5.484094716289219,0.0
bank,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,divorced,1.0,0.0,6.127101705107821,5.70057103683391,0.0
bank,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,married,0.875,0.0,7.318233024880486,6.200387918471118,0.05
bank,13,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,single,1.0,0.0,7.0726986328975565,5.484094716289219,0.0
bank,13,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,divorced,1.0,0.0,8.14343024870357,8.102737593263738,
bank,13,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,married,1.0,0.0,10.72123949409458,-114.91417938995558,
bank,13,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,single,1.0,0.0,10.258363888473024,9.133235618551362,
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_alpha,divorced,1.0,0.0,0.6286132331124452,0.0,1.0
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_alpha,married,0.65,0.0,0.8436966569084001,224.35701675974695,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_alpha,single,0.6896551724137931,0.0,0.5917869110913375,308.9894464136706,0.6551724137931034
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router,divorced,1.0,0.0,2.631470418535687,1.9685064948362698,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router,married,0.65,0.0,1.5504653361336516,225.04296163323292,0.525
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router,single,0.6896551724137931,0.0,1.7965514441553403,310.1802118045943,0.41379310344827586
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,divorced,0.8,0.0,1.3827877562552482,200.64895201696578,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,married,0.625,0.0,1.6359217111259277,250.13582923471327,0.475
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,single,0.5517241379310345,0.0,0.9897861093348453,447.2562890985679,0.41379310344827586
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,divorced,1.0,0.0,2.631470418535687,1.9685064948362698,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,married,0.65,0.0,1.7480334894335876,225.25597543470252,0.5
bank,13,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,single,0.6896551724137931,0.0,1.7965514441553403,310.1802118045943,0.41379310344827586
bank,13,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,divorced,1.0,0.0,8.062641820666446,7.632768344896014,
bank,13,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,married,1.0,0.0,9.603431311952496,-116.53659478137656,
bank,13,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,single,1.0,0.0,9.29478533673368,7.688523921967116,
bank,13,3,exemplar_mismatch,r1_all_mutable,projection_only,divorced,0.6,0.0,0.3204813584319464,399.52842000868185,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,projection_only,married,0.55,0.0,0.46263816366445465,323.87617756018125,0.625
bank,13,3,exemplar_mismatch,r1_all_mutable,projection_only,single,0.4482758620689655,0.0,0.40643852138918335,550.0865411418557,0.41379310344827586
bank,13,3,exemplar_mismatch,r1_all_mutable,rule_router,divorced,0.6,0.0,0.3204813584319464,399.52842000868185,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,rule_router,married,0.55,0.0,0.46263816366445465,323.87617756018125,0.625
bank,13,3,exemplar_mismatch,r1_all_mutable,rule_router,single,0.4482758620689655,0.0,0.40643852138918335,550.0865411418557,0.41379310344827586
bank,13,3,exemplar_mismatch,r1_all_mutable,safe_router,divorced,0.6,0.4,0.5,1.7035552350650356,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,safe_router,married,0.575,0.425,0.6209792067038264,-123.87952519091068,0.725
bank,13,3,exemplar_mismatch,r1_all_mutable,safe_router,single,0.5172413793103449,0.4827586206896552,1.1150444632943386,1.217547009590264,0.5172413793103449
bank,13,3,exemplar_mismatch,r1_all_mutable,utility_router,divorced,1.0,0.0,2.631470418535687,1.9685064948362698,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,utility_router,married,0.65,0.0,1.7480334894335876,225.25597543470252,0.5
bank,13,3,exemplar_mismatch,r1_all_mutable,utility_router,single,0.6896551724137931,0.0,1.7965514441553403,310.1802118045943,0.41379310344827586
bank,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,divorced,1.0,0.0,2.631470418535687,1.9685064948362698,0.6
bank,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,married,0.875,0.0,3.4555355925418842,2.0814216871709954,0.55
bank,13,3,exemplar_mismatch,r1_all_mutable,utility_router_guarded,single,1.0,0.0,3.9341162587228053,2.137648661887077,0.41379310344827586
