dataset,model_family,seed,depth,setting,constraint,method,valid,abstained,cost_l1,cost_l2,sparsity,plausibility,utility,regret,route_accuracy,runtime_sec,chosen_alpha,projection_route
adult,logistic,7,3,covariate_shift,r1_all_mutable,utility_router,0.5172413793103449,0.0,5.043109346457106,1.824636545345022,9.137931034482758,1.5862127135769453,488.496558494873,3.3160566469918544,0.1724137931034483,0.00010576897204436105,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,covariate_shift,r1_all_mutable,utility_router_guarded,0.5172413793103449,0.0,5.043109346457106,1.824636545345022,9.137931034482758,1.5862127135769453,488.496558494873,3.3160566469918544,0.1724137931034483,0.00010576897204436105,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,covariate_shift,r1_all_mutable,utility_router_no_geometry,0.5172413793103449,0.0,5.043109346457106,1.824636545345022,9.137931034482758,1.5862127135769453,488.496558494873,3.3160566469918544,0.1724137931034483,0.00010576897204436105,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,covariate_shift,r1_all_mutable,utility_router_no_shift,0.5172413793103449,0.0,5.043109346457106,1.824636545345022,9.137931034482758,1.5862127135769453,488.496558494873,3.3160566469918544,0.1724137931034483,0.00010576897204436105,0.27586206896551724,0.034482758620689655
adult,logistic,7,3,covariate_shift,r2_realistic,fixed_blend,0.6842105263157895,0.0,4.714239124222478,1.9583359089306411,6.842105263157895,1.900862234469362,321.1309474067613,108.11627434849649,0.05263157894736842,0.0002920684086060838,0.25,0.0
adult,logistic,7,3,covariate_shift,r2_realistic,fixed_blend_no_repair,0.631578947368421,0.0,4.62381988845155,1.9299797453176475,6.7368421052631575,1.8949648918867472,373.6659593590767,160.65128630081188,0.05263157894736842,0.00018364738207310438,0.25,0.0
adult,logistic,7,3,covariate_shift,r2_realistic,knn_mean_k5,1.0,0.0,6.1245142275758795,2.313827815119139,7.631578947368421,1.7069826680506737,6.762140575151901,-206.2525324831129,,1.0263052229818545e-06,0.0,0.0
adult,logistic,7,3,covariate_shift,r2_realistic,learned_alpha,0.5263157894736842,0.0,1.7920999604557044,1.109771127057615,4.842105263157895,2.3448275675691943,476.07013988506475,263.05546682679994,0.15789473684210525,0.0003313526425412611,0.804786665164471,0.0
adult,logistic,7,3,covariate_shift,r2_realistic,learned_router,0.47368421052631576,0.0,1.7754480520207216,1.194562235380734,2.210526315789474,2.3446239102026674,528.5534574280249,315.53878436976004,0.47368421052631576,5.6426304294482656e-05,0.8421052631578947,0.7894736842105263
adult,logistic,7,3,covariate_shift,r2_realistic,learned_router_no_geometry,0.3684210526315789,0.0,1.7668341572635544,1.1390320133379939,2.1052631578947367,2.3629602800007086,633.8054887255794,420.79081566731463,0.42105263157894735,0.00011369471413720595,0.881578947368421,0.8421052631578947
adult,logistic,7,3,covariate_shift,r2_realistic,learned_router_no_shift,0.47368421052631576,0.0,1.7754480520207216,1.194562235380734,2.210526315789474,2.3446239102026674,528.5534574280249,315.53878436976004,0.47368421052631576,5.6426304294482656e-05,0.8421052631578947,0.7894736842105263
adult,logistic,7,3,covariate_shift,r2_realistic,nn_positive_train,0.8421052631578947,0.0,5.042286167058206,2.080629027563809,6.7368421052631575,1.8600604788338482,163.5528741862517,-49.461798872013105,,9.000007259218316e-07,0.0,0.0
adult,logistic,7,3,covariate_shift,r2_realistic,projection_only,0.3684210526315789,0.0,1.4736842105263157,1.0369796608445272,1.4736842105263157,2.4115430819357204,633.4880472517641,420.47337419349924,0.5789473684210527,5.863141268491745e-06,1.0,1.0
adult,logistic,7,3,covariate_shift,r2_realistic,rule_router,0.3684210526315789,0.0,1.4736842105263157,1.0369796608445272,1.4736842105263157,2.4115430819357204,633.4880472517641,420.47337419349924,0.5789473684210527,5.863141268491745e-06,1.0,1.0
adult,logistic,7,3,covariate_shift,r2_realistic,safe_router,0.47368421052631576,0.5263157894736842,1.8272998356376169,1.2834077388109684,2.2222222222222223,2.181480074431316,162.19558250464303,-50.8190905536218,0.5789473684210527,0.005421484213959622,0.8421052631578947,0.7894736842105263
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router,0.5789473684210527,0.0,3.6933275590081287,1.729543409525521,5.105263157894737,2.0573976231054796,425.3098319393161,212.29515888105126,0.2631578947368421,0.00023218945256973567,0.4868421052631579,0.3157894736842105
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router_guarded,0.6842105263157895,0.0,4.037504923894197,1.8020113293257396,5.684210526315789,2.0332640004069766,320.41617873448155,107.40150567621676,0.2631578947368421,0.0002519684034938875,0.40789473684210525,0.21052631578947367
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router_no_geometry,0.47368421052631576,0.0,3.0092475487978416,1.4690315578625754,4.052631578947368,2.2043152005158184,529.8583158815069,316.84364282324196,0.3157894736842105,0.00018785786692445216,0.6447368421052632,0.5263157894736842
adult,logistic,7,3,covariate_shift,r2_realistic,utility_router_no_shift,0.5789473684210527,0.0,3.550459798399743,1.6962662835455744,4.842105263157895,2.086794039057183,425.1582157463636,212.1435426880988,0.3157894736842105,0.00022128419215349773,0.5263157894736842,0.3684210526315789
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend,0.6206896551724138,0.0,7.116166932602434,2.356767669948621,10.0,1.5753719006132207,387.16281754528063,4.457563113551697,0.2413793103448276,0.0001105413579478346,0.25,0.0
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,fixed_blend_no_repair,0.6206896551724138,0.0,7.116166932602434,2.356767669948621,10.0,1.5753719006132207,387.16281754528063,4.457563113551697,0.2413793103448276,1.327585075692884e-05,0.25,0.0
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,knn_mean_k5,1.0,0.0,10.382111701376633,3.051878607437511,16.93103448275862,1.4274907811915138,11.44278704269329,-371.26246738903563,,1.0620690239914533e-06,0.0,0.0
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_alpha,0.2413793103448276,0.0,2.6928946141597674,1.0056564089442852,9.655172413793103,2.0225594270286176,762.0997268040761,379.3944723723472,0.13793103448275862,0.00019339309073984623,0.7490203630144437,0.034482758620689655
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_router,0.5517241379310345,0.0,4.535311983166306,1.6780970540115858,6.620689655172414,1.9404878297658636,453.4332817093553,70.7280272776264,0.4827586206896552,6.858273489593432e-05,0.5086206896551724,0.3448275862068966
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_geometry,0.5517241379310345,0.0,4.69344125683774,1.726308588515867,6.862068965517241,1.9339805665020464,453.6025038590544,70.89724942732549,0.4482758620689655,7.265169928171511e-05,0.4827586206896552,0.3103448275862069
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,learned_router_no_shift,0.6206896551724138,0.0,5.943679582040118,2.0498848905823155,8.517241379310345,1.7424003257509706,385.9412465274545,3.235992095725561,0.3793103448275862,9.198274045925716e-05,0.35344827586206895,0.13793103448275862
adult,logistic,7,3,exemplar_mismatch,r1_all_mutable,nn_positive_train,1.0,0.0,9.293282984380633,3.091097737348183,9.793103448275861,1.475866197247377,10.004318086381533,-372.7009363453474,,1.0275819884805845e-06,0.0,0.0
